PostDate,Industry,CountIdIndexed
16-11-2020,Mining,0.6515
16-11-2020,Real Estate,0.9446
16-11-2020,Retail,1.073
16-11-2020,Services,1.2839
16-11-2020,Transportation,1.121
16-11-2020,Wholesale,1.0207
17-11-2020,Unknown,1.1174
17-11-2020,Communication,0.4795
17-11-2020,Construction,3.3644
17-11-2020,Energy,0.8243
17-11-2020,Entertainment,0.442
17-11-2020,Financial Services,0.6624
17-11-2020,Healthcare,1.1256
17-11-2020,Hospitality,0.5089
17-11-2020,Insurance,1.0433
17-11-2020,Manufacturing,1.0115
17-11-2020,Mining,0.6784
17-11-2020,Real Estate,1.0353
17-11-2020,Retail,1.1233
17-11-2020,Services,1.3686
17-11-2020,Transportation,1.1442
17-11-2020,Wholesale,1.0857
18-11-2020,Unknown,1.1587
18-11-2020,Communication,0.5159
18-11-2020,Construction,3.3031
18-11-2020,Energy,0.8836
18-11-2020,Entertainment,0.4394
18-11-2020,Financial Services,0.6879
18-11-2020,Healthcare,1.151
18-11-2020,Hospitality,0.4985
18-11-2020,Insurance,1.0311
18-11-2020,Manufacturing,1.0221
18-11-2020,Mining,0.7131
18-11-2020,Real Estate,1.0569
18-11-2020,Retail,1.1846
18-11-2020,Services,1.4327
18-11-2020,Transportation,1.177
18-11-2020,Wholesale,1.1324
19-11-2020,Unknown,1.211
19-11-2020,Communication,0.5154
19-11-2020,Construction,3.2287
19-11-2020,Energy,0.962
19-11-2020,Entertainment,0.4731
19-11-2020,Financial Services,0.7334
19-11-2020,Healthcare,1.2286
19-11-2020,Hospitality,0.5032
19-11-2020,Insurance,1.0232
19-11-2020,Manufacturing,1.0436
19-11-2020,Mining,0.7399
19-11-2020,Real Estate,1.1263
19-11-2020,Retail,1.2374
19-11-2020,Services,1.4824
19-11-2020,Transportation,1.1897
19-11-2020,Wholesale,1.177
20-11-2020,Unknown,1.1947
20-11-2020,Communication,0.5014
20-11-2020,Construction,2.8362
20-11-2020,Energy,0.9352
20-11-2020,Entertainment,0.4544
20-11-2020,Financial Services,0.7282
20-11-2020,Healthcare,1.226
20-11-2020,Hospitality,0.4643
20-11-2020,Insurance,1.0444
20-11-2020,Manufacturing,0.9963
20-11-2020,Mining,0.6897
20-11-2020,Real Estate,1.097
20-11-2020,Retail,1.1957
20-11-2020,Services,1.3942
20-11-2020,Transportation,1.1405
20-11-2020,Wholesale,1.132
21-11-2020,Unknown,1.2361
21-11-2020,Communication,0.5143
21-11-2020,Construction,2.6208
21-11-2020,Energy,0.9749
21-11-2020,Entertainment,0.4742
21-11-2020,Financial Services,0.7513
21-11-2020,Healthcare,1.2555
21-11-2020,Hospitality,0.467
21-11-2020,Insurance,1.1129
21-11-2020,Manufacturing,1.0081
21-11-2020,Mining,0.8301
21-11-2020,Real Estate,1.1162
21-11-2020,Retail,1.1957
21-11-2020,Services,1.3632
21-11-2020,Transportation,1.1167
21-11-2020,Wholesale,1.1559
22-11-2020,Unknown,1.2475
22-11-2020,Communication,0.513
22-11-2020,Construction,2.4198
22-11-2020,Energy,0.9909
22-11-2020,Entertainment,0.4781
22-11-2020,Financial Services,0.7598
22-11-2020,Healthcare,1.2628
22-11-2020,Hospitality,0.4674
22-11-2020,Insurance,1.1569
22-11-2020,Manufacturing,1.0142
22-11-2020,Mining,0.8366
22-11-2020,Real Estate,1.1199
22-11-2020,Retail,1.2007
22-11-2020,Services,1.356
22-11-2020,Transportation,1.1462
22-11-2020,Wholesale,1.1718
23-11-2020,Unknown,1.2707
23-11-2020,Communication,0.4854
23-11-2020,Construction,2.1281
23-11-2020,Energy,1.0214
23-11-2020,Entertainment,0.4879
23-11-2020,Financial Services,0.7888
23-11-2020,Healthcare,1.2692
23-11-2020,Hospitality,0.4896
23-11-2020,Insurance,1.2595
23-11-2020,Manufacturing,1.0427
23-11-2020,Mining,0.8613
23-11-2020,Real Estate,1.1203
23-11-2020,Retail,1.2174
23-11-2020,Services,1.3683
23-11-2020,Transportation,1.1211
23-11-2020,Wholesale,1.2285
24-11-2020,Unknown,1.2174
24-11-2020,Communication,0.4539
24-11-2020,Construction,1.8659
24-11-2020,Energy,0.997
24-11-2020,Entertainment,0.5034
24-11-2020,Financial Services,0.7542
24-11-2020,Healthcare,1.2287
24-11-2020,Hospitality,0.4694
24-11-2020,Insurance,1.1472
24-11-2020,Manufacturing,0.9916
24-11-2020,Mining,0.831
24-11-2020,Real Estate,1.0436
24-11-2020,Retail,1.1558
24-11-2020,Services,1.296
24-11-2020,Transportation,1.0516
24-11-2020,Wholesale,1.1795
25-11-2020,Unknown,1.1544
25-11-2020,Communication,0.422
25-11-2020,Construction,1.5782
25-11-2020,Energy,0.9135
25-11-2020,Entertainment,0.4992
25-11-2020,Financial Services,0.725
25-11-2020,Healthcare,1.1766
25-11-2020,Hospitality,0.4424
25-11-2020,Insurance,1.0655
25-11-2020,Manufacturing,0.9606
25-11-2020,Mining,0.7711
25-11-2020,Real Estate,0.9848
25-11-2020,Retail,1.0483
25-11-2020,Services,1.2458
25-11-2020,Transportation,0.979
25-11-2020,Wholesale,1.0979
26-11-2020,Unknown,1.0312
26-11-2020,Communication,0.3627
26-11-2020,Construction,1.3475
26-11-2020,Energy,0.7768
26-11-2020,Entertainment,0.4317
26-11-2020,Financial Services,0.6564
26-11-2020,Healthcare,1.0359
26-11-2020,Hospitality,0.3992
26-11-2020,Insurance,0.934
26-11-2020,Manufacturing,0.8683
26-11-2020,Mining,0.6745
26-11-2020,Real Estate,0.8257
26-11-2020,Retail,0.9133
26-11-2020,Services,1.1056
26-11-2020,Transportation,0.9463
26-11-2020,Wholesale,0.9832
27-11-2020,Unknown,0.889
27-11-2020,Communication,0.2817
27-11-2020,Construction,1.1613
27-11-2020,Energy,0.6418
27-11-2020,Entertainment,0.373
27-11-2020,Financial Services,0.5601
27-11-2020,Healthcare,0.854
27-11-2020,Hospitality,0.3528
27-11-2020,Insurance,0.7821
27-11-2020,Manufacturing,0.7401
27-11-2020,Mining,0.5804
27-11-2020,Real Estate,0.6766
27-11-2020,Retail,0.7981
27-11-2020,Services,0.9537
27-11-2020,Transportation,0.8287
27-11-2020,Wholesale,0.849
28-11-2020,Unknown,0.7759
28-11-2020,Communication,0.2484
28-11-2020,Construction,0.9391
28-11-2020,Energy,0.5081
28-11-2020,Entertainment,0.3202
28-11-2020,Financial Services,0.4782
28-11-2020,Healthcare,0.7022
28-11-2020,Hospitality,0.3037
28-11-2020,Insurance,0.6529
28-11-2020,Manufacturing,0.6317
28-11-2020,Mining,0.498
28-11-2020,Real Estate,0.564
28-11-2020,Retail,0.7225
28-11-2020,Services,0.8164
28-11-2020,Transportation,0.6994
28-11-2020,Wholesale,0.7252
29-11-2020,Unknown,0.7912
29-11-2020,Communication,0.2584
29-11-2020,Construction,0.8597
29-11-2020,Energy,0.4674
29-11-2020,Entertainment,0.3152
29-11-2020,Financial Services,0.4696
29-11-2020,Healthcare,0.6768
29-11-2020,Hospitality,0.3021
29-11-2020,Insurance,0.6063
29-11-2020,Manufacturing,0.6177
29-11-2020,Mining,0.5007
29-11-2020,Real Estate,0.5814
29-11-2020,Retail,0.7915
29-11-2020,Services,0.7953
29-11-2020,Transportation,0.665
29-11-2020,Wholesale,0.7422
30-11-2020,Unknown,0.7734
30-11-2020,Communication,0.2606
30-11-2020,Construction,0.7461
30-11-2020,Energy,0.4532
30-11-2020,Entertainment,0.3271
30-11-2020,Financial Services,0.4845
30-11-2020,Healthcare,0.671
30-11-2020,Hospitality,0.2937
30-11-2020,Insurance,0.5567
30-11-2020,Manufacturing,0.6065
30-11-2020,Mining,0.5189
30-11-2020,Real Estate,0.5884
30-11-2020,Retail,0.7659
30-11-2020,Services,0.7685
30-11-2020,Transportation,0.6443
30-11-2020,Wholesale,0.7403
01-12-2020,Unknown,0.7953
01-12-2020,Communication,0.2739
01-12-2020,Construction,0.7657
01-12-2020,Energy,0.4501
01-12-2020,Entertainment,0.3202
01-12-2020,Financial Services,0.489
01-12-2020,Healthcare,0.703
01-12-2020,Hospitality,0.3082
01-12-2020,Insurance,0.6908
01-12-2020,Manufacturing,0.6066
01-12-2020,Mining,0.528
01-12-2020,Real Estate,0.7055
01-12-2020,Retail,0.7788
01-12-2020,Services,0.8072
01-12-2020,Transportation,0.7374
01-12-2020,Wholesale,0.7338
02-12-2020,Unknown,0.8376
02-12-2020,Communication,0.2662
02-12-2020,Construction,0.7744
02-12-2020,Energy,0.4752
02-12-2020,Entertainment,0.3419
02-12-2020,Financial Services,0.4795
02-12-2020,Healthcare,0.7297
02-12-2020,Hospitality,0.3188
02-12-2020,Insurance,0.7445
02-12-2020,Manufacturing,0.6189
02-12-2020,Mining,0.5453
02-12-2020,Real Estate,0.7538
02-12-2020,Retail,0.796
02-12-2020,Services,0.7813
02-12-2020,Transportation,0.8247
02-12-2020,Wholesale,0.7632
03-12-2020,Unknown,0.9028
03-12-2020,Communication,0.3
03-12-2020,Construction,0.8237
03-12-2020,Energy,0.5485
03-12-2020,Entertainment,0.3898
03-12-2020,Financial Services,0.5126
03-12-2020,Healthcare,0.8094
03-12-2020,Hospitality,0.3336
03-12-2020,Insurance,0.796
03-12-2020,Manufacturing,0.6903
03-12-2020,Mining,0.6224
03-12-2020,Real Estate,0.8469
03-12-2020,Retail,0.835
03-12-2020,Services,0.8372
03-12-2020,Transportation,0.8093
03-12-2020,Wholesale,0.8155
04-12-2020,Unknown,1.0026
04-12-2020,Communication,0.35
04-12-2020,Construction,0.9285
04-12-2020,Energy,0.676
04-12-2020,Entertainment,0.4908
04-12-2020,Financial Services,0.5992
04-12-2020,Healthcare,0.9313
04-12-2020,Hospitality,0.3863
04-12-2020,Insurance,0.908
04-12-2020,Manufacturing,0.7944
04-12-2020,Mining,0.7096
04-12-2020,Real Estate,0.9645
04-12-2020,Retail,0.9064
04-12-2020,Services,0.9604
04-12-2020,Transportation,0.9118
04-12-2020,Wholesale,0.9349
05-12-2020,Unknown,1.0554
05-12-2020,Communication,0.3614
05-12-2020,Construction,1.0031
05-12-2020,Energy,0.7585
05-12-2020,Entertainment,0.5517
05-12-2020,Financial Services,0.6481
05-12-2020,Healthcare,1.0324
05-12-2020,Hospitality,0.4126
05-12-2020,Insurance,0.9727
05-12-2020,Manufacturing,0.8472
05-12-2020,Mining,0.6988
05-12-2020,Real Estate,1.018
05-12-2020,Retail,0.9094
05-12-2020,Services,1.0243
05-12-2020,Transportation,0.9922
05-12-2020,Wholesale,1.0015
06-12-2020,Unknown,1.0166
06-12-2020,Communication,0.3404
06-12-2020,Construction,0.9696
06-12-2020,Energy,0.7666
06-12-2020,Entertainment,0.5443
06-12-2020,Financial Services,0.6453
06-12-2020,Healthcare,1.0281
06-12-2020,Hospitality,0.4003
06-12-2020,Insurance,0.99
06-12-2020,Manufacturing,0.8289
06-12-2020,Mining,0.7525
06-12-2020,Real Estate,0.9835
06-12-2020,Retail,0.8014
06-12-2020,Services,1.0102
06-12-2020,Transportation,0.9888
06-12-2020,Wholesale,0.9592
07-12-2020,Unknown,1.0368
07-12-2020,Communication,0.3396
07-12-2020,Construction,0.9739
07-12-2020,Energy,0.7402
07-12-2020,Entertainment,0.5401
07-12-2020,Financial Services,0.6409
07-12-2020,Healthcare,1.0276
07-12-2020,Hospitality,0.4073
07-12-2020,Insurance,0.979
07-12-2020,Manufacturing,0.8193
07-12-2020,Mining,0.7408
07-12-2020,Real Estate,0.9799
07-12-2020,Retail,0.8279
07-12-2020,Services,1.0143
07-12-2020,Transportation,1.0154
07-12-2020,Wholesale,0.9326
08-12-2020,Unknown,1.025
08-12-2020,Communication,0.3278
08-12-2020,Construction,0.9043
08-12-2020,Energy,0.7527
08-12-2020,Entertainment,0.5361
08-12-2020,Financial Services,0.6474
08-12-2020,Healthcare,0.9977
08-12-2020,Hospitality,0.3974
08-12-2020,Insurance,0.857
08-12-2020,Manufacturing,0.838
08-12-2020,Mining,0.7321
08-12-2020,Real Estate,0.8734
08-12-2020,Retail,0.8
08-12-2020,Services,0.9786
08-12-2020,Transportation,0.9444
08-12-2020,Wholesale,0.9276
09-12-2020,Unknown,0.982
09-12-2020,Communication,0.333
09-12-2020,Construction,0.8632
09-12-2020,Energy,0.7293
09-12-2020,Entertainment,0.5256
09-12-2020,Financial Services,0.6319
09-12-2020,Healthcare,0.9699
09-12-2020,Hospitality,0.3914
09-12-2020,Insurance,0.8062
09-12-2020,Manufacturing,0.8129
09-12-2020,Mining,0.733
09-12-2020,Real Estate,0.8379
09-12-2020,Retail,0.7862
09-12-2020,Services,0.9513
09-12-2020,Transportation,0.8677
09-12-2020,Wholesale,0.9
10-12-2020,Unknown,0.9745
10-12-2020,Communication,0.3534
10-12-2020,Construction,0.8623
10-12-2020,Energy,0.7252
10-12-2020,Entertainment,0.5177
10-12-2020,Financial Services,0.6359
10-12-2020,Healthcare,0.9488
10-12-2020,Hospitality,0.4039
10-12-2020,Insurance,0.8188
10-12-2020,Manufacturing,0.7962
10-12-2020,Mining,0.7131
10-12-2020,Real Estate,0.8216
10-12-2020,Retail,0.8016
10-12-2020,Services,0.9443
10-12-2020,Transportation,0.9032
10-12-2020,Wholesale,0.9003
11-12-2020,Unknown,0.9632
11-12-2020,Communication,0.335
11-12-2020,Construction,0.8343
11-12-2020,Energy,0.674
11-12-2020,Entertainment,0.481
11-12-2020,Financial Services,0.6174
11-12-2020,Healthcare,0.9495
11-12-2020,Hospitality,0.3931
11-12-2020,Insurance,0.7773
11-12-2020,Manufacturing,0.7691
11-12-2020,Mining,0.7096
11-12-2020,Real Estate,0.8105
11-12-2020,Retail,0.7864
11-12-2020,Services,0.9328
11-12-2020,Transportation,0.8734
11-12-2020,Wholesale,0.8847
12-12-2020,Unknown,0.9468
12-12-2020,Communication,0.3303
12-12-2020,Construction,0.7995
12-12-2020,Energy,0.6303
12-12-2020,Entertainment,0.4652
12-12-2020,Financial Services,0.6031
12-12-2020,Healthcare,0.9118
12-12-2020,Hospitality,0.3823
12-12-2020,Insurance,0.7448
12-12-2020,Manufacturing,0.7539
12-12-2020,Mining,0.6593
12-12-2020,Real Estate,0.8076
12-12-2020,Retail,0.7821
12-12-2020,Services,0.9171
12-12-2020,Transportation,0.863
12-12-2020,Wholesale,0.8624
13-12-2020,Unknown,0.9397
13-12-2020,Communication,0.3262
13-12-2020,Construction,0.7903
13-12-2020,Energy,0.6323
13-12-2020,Entertainment,0.4713
13-12-2020,Financial Services,0.6013
13-12-2020,Healthcare,0.9097
13-12-2020,Hospitality,0.3805
13-12-2020,Insurance,0.7269
13-12-2020,Manufacturing,0.7496
13-12-2020,Mining,0.5722
13-12-2020,Real Estate,0.8047
13-12-2020,Retail,0.7729
13-12-2020,Services,0.9078
13-12-2020,Transportation,0.8604
13-12-2020,Wholesale,0.8672
14-12-2020,Unknown,0.9372
14-12-2020,Communication,0.3249
14-12-2020,Construction,0.7738
14-12-2020,Energy,0.6486
14-12-2020,Entertainment,0.4707
14-12-2020,Financial Services,0.5928
14-12-2020,Healthcare,0.9033
14-12-2020,Hospitality,0.3726
14-12-2020,Insurance,0.7185
14-12-2020,Manufacturing,0.7461
14-12-2020,Mining,0.5752
14-12-2020,Real Estate,0.802
14-12-2020,Retail,0.7286
14-12-2020,Services,0.9107
14-12-2020,Transportation,0.8544
14-12-2020,Wholesale,0.8585
15-12-2020,Unknown,0.9314
15-12-2020,Communication,0.3163
15-12-2020,Construction,0.7362
15-12-2020,Energy,0.6381
15-12-2020,Entertainment,0.4502
15-12-2020,Financial Services,0.568
15-12-2020,Healthcare,0.893
15-12-2020,Hospitality,0.3553
15-12-2020,Insurance,0.7423
15-12-2020,Manufacturing,0.7704
15-12-2020,Mining,0.5696
15-12-2020,Real Estate,0.7965
15-12-2020,Retail,0.745
15-12-2020,Services,0.8911
15-12-2020,Transportation,0.8317
15-12-2020,Wholesale,0.8653
16-12-2020,Unknown,0.952
16-12-2020,Communication,0.3045
16-12-2020,Construction,0.7481
16-12-2020,Energy,0.6723
16-12-2020,Entertainment,0.4352
16-12-2020,Financial Services,0.5916
16-12-2020,Healthcare,0.9247
16-12-2020,Hospitality,0.3481
16-12-2020,Insurance,0.7543
16-12-2020,Manufacturing,0.7805
16-12-2020,Mining,0.5596
16-12-2020,Real Estate,0.8403
16-12-2020,Retail,0.7467
16-12-2020,Services,0.8927
16-12-2020,Transportation,0.8227
16-12-2020,Wholesale,0.8809
17-12-2020,Unknown,0.9321
17-12-2020,Communication,0.2799
17-12-2020,Construction,0.7104
17-12-2020,Energy,0.6588
17-12-2020,Entertainment,0.4157
17-12-2020,Financial Services,0.5782
17-12-2020,Healthcare,0.8969
17-12-2020,Hospitality,0.3284
17-12-2020,Insurance,0.7025
17-12-2020,Manufacturing,0.7547
17-12-2020,Mining,0.5427
17-12-2020,Real Estate,0.8586
17-12-2020,Retail,0.7156
17-12-2020,Services,0.8953
17-12-2020,Transportation,0.7718
17-12-2020,Wholesale,0.9017
18-12-2020,Unknown,0.9201
18-12-2020,Communication,0.3222
18-12-2020,Construction,0.6922
18-12-2020,Energy,0.6686
18-12-2020,Entertainment,0.4009
18-12-2020,Financial Services,0.5692
18-12-2020,Healthcare,0.8769
18-12-2020,Hospitality,0.3194
18-12-2020,Insurance,0.7035
18-12-2020,Manufacturing,0.7478
18-12-2020,Mining,0.5232
18-12-2020,Real Estate,0.8466
18-12-2020,Retail,0.6912
18-12-2020,Services,0.8714
18-12-2020,Transportation,0.7628
18-12-2020,Wholesale,0.8796
19-12-2020,Unknown,0.8771
19-12-2020,Communication,0.3111
19-12-2020,Construction,0.6461
19-12-2020,Energy,0.636
19-12-2020,Entertainment,0.3658
19-12-2020,Financial Services,0.5333
19-12-2020,Healthcare,0.8276
19-12-2020,Hospitality,0.3039
19-12-2020,Insurance,0.6595
19-12-2020,Manufacturing,0.7248
19-12-2020,Mining,0.4872
19-12-2020,Real Estate,0.8011
19-12-2020,Retail,0.6551
19-12-2020,Services,0.8328
19-12-2020,Transportation,0.7075
19-12-2020,Wholesale,0.847
20-12-2020,Unknown,0.8764
20-12-2020,Communication,0.3304
20-12-2020,Construction,0.6476
20-12-2020,Energy,0.6323
20-12-2020,Entertainment,0.3529
20-12-2020,Financial Services,0.5277
20-12-2020,Healthcare,0.8283
20-12-2020,Hospitality,0.2997
20-12-2020,Insurance,0.6622
20-12-2020,Manufacturing,0.7392
20-12-2020,Mining,0.5769
20-12-2020,Real Estate,0.794
20-12-2020,Retail,0.6665
20-12-2020,Services,0.847
20-12-2020,Transportation,0.6947
20-12-2020,Wholesale,0.8416
21-12-2020,Unknown,0.7996
21-12-2020,Communication,0.3241
21-12-2020,Construction,0.5942
21-12-2020,Energy,0.5757
21-12-2020,Entertainment,0.3105
21-12-2020,Financial Services,0.4742
21-12-2020,Healthcare,0.7771
21-12-2020,Hospitality,0.2851
21-12-2020,Insurance,0.5998
21-12-2020,Manufacturing,0.6917
21-12-2020,Mining,0.5223
21-12-2020,Real Estate,0.7506
21-12-2020,Retail,0.6553
21-12-2020,Services,0.7729
21-12-2020,Transportation,0.6366
21-12-2020,Wholesale,0.7917
22-12-2020,Unknown,0.7465
22-12-2020,Communication,0.2978
22-12-2020,Construction,0.573
22-12-2020,Energy,0.52
22-12-2020,Entertainment,0.2857
22-12-2020,Financial Services,0.4666
22-12-2020,Healthcare,0.7015
22-12-2020,Hospitality,0.2756
22-12-2020,Insurance,0.5373
22-12-2020,Manufacturing,0.5883
22-12-2020,Mining,0.4959
22-12-2020,Real Estate,0.6944
22-12-2020,Retail,0.6039
22-12-2020,Services,0.7237
22-12-2020,Transportation,0.6021
22-12-2020,Wholesale,0.7114
23-12-2020,Unknown,0.7881
23-12-2020,Communication,0.3154
23-12-2020,Construction,0.6203
23-12-2020,Energy,0.5577
23-12-2020,Entertainment,0.3332
23-12-2020,Financial Services,0.4807
23-12-2020,Healthcare,0.7149
23-12-2020,Hospitality,0.2896
23-12-2020,Insurance,0.5786
23-12-2020,Manufacturing,0.6207
23-12-2020,Mining,0.5331
23-12-2020,Real Estate,0.7355
23-12-2020,Retail,0.6121
23-12-2020,Services,0.7756
23-12-2020,Transportation,0.6496
23-12-2020,Wholesale,0.7507
24-12-2020,Unknown,0.7395
24-12-2020,Communication,0.2899
24-12-2020,Construction,0.5999
24-12-2020,Energy,0.539
24-12-2020,Entertainment,0.3326
24-12-2020,Financial Services,0.4458
24-12-2020,Healthcare,0.6739
24-12-2020,Hospitality,0.2795
24-12-2020,Insurance,0.5488
24-12-2020,Manufacturing,0.565
24-12-2020,Mining,0.4993
24-12-2020,Real Estate,0.6444
24-12-2020,Retail,0.5646
24-12-2020,Services,0.6963
24-12-2020,Transportation,0.5902
24-12-2020,Wholesale,0.6526
25-12-2020,Unknown,0.6286
25-12-2020,Communication,0.21
25-12-2020,Construction,0.5115
25-12-2020,Energy,0.4261
25-12-2020,Entertainment,0.2715
25-12-2020,Financial Services,0.3766
25-12-2020,Healthcare,0.5671
25-12-2020,Hospitality,0.244
25-12-2020,Insurance,0.4558
25-12-2020,Manufacturing,0.4537
25-12-2020,Mining,0.4287
25-12-2020,Real Estate,0.5173
25-12-2020,Retail,0.5016
25-12-2020,Services,0.5789
25-12-2020,Transportation,0.5455
25-12-2020,Wholesale,0.5615
26-12-2020,Unknown,0.6031
26-12-2020,Communication,0.1947
26-12-2020,Construction,0.4801
26-12-2020,Energy,0.3992
26-12-2020,Entertainment,0.2541
26-12-2020,Financial Services,0.3562
26-12-2020,Healthcare,0.5339
26-12-2020,Hospitality,0.2305
26-12-2020,Insurance,0.4456
26-12-2020,Manufacturing,0.4137
26-12-2020,Mining,0.5245
26-12-2020,Real Estate,0.4839
26-12-2020,Retail,0.4795
26-12-2020,Services,0.536
26-12-2020,Transportation,0.5025
26-12-2020,Wholesale,0.5252
27-12-2020,Unknown,0.5968
27-12-2020,Communication,0.1747
27-12-2020,Construction,0.4685
27-12-2020,Energy,0.3915
27-12-2020,Entertainment,0.2596
27-12-2020,Financial Services,0.3515
27-12-2020,Healthcare,0.5178
27-12-2020,Hospitality,0.2329
27-12-2020,Insurance,0.4311
27-12-2020,Manufacturing,0.3892
27-12-2020,Mining,0.443
27-12-2020,Real Estate,0.4713
27-12-2020,Retail,0.4593
27-12-2020,Services,0.5114
27-12-2020,Transportation,0.5021
27-12-2020,Wholesale,0.5054
28-12-2020,Unknown,0.6485
28-12-2020,Communication,0.179
28-12-2020,Construction,0.4939
28-12-2020,Energy,0.4105
28-12-2020,Entertainment,0.291
28-12-2020,Financial Services,0.3886
28-12-2020,Healthcare,0.5585
28-12-2020,Hospitality,0.2564
28-12-2020,Insurance,0.459
28-12-2020,Manufacturing,0.4206
28-12-2020,Mining,0.4768
28-12-2020,Real Estate,0.5218
28-12-2020,Retail,0.4583
28-12-2020,Services,0.557
28-12-2020,Transportation,0.5343
28-12-2020,Wholesale,0.5335
29-12-2020,Unknown,0.6684
29-12-2020,Communication,0.1928
29-12-2020,Construction,0.4761
29-12-2020,Energy,0.4121
29-12-2020,Entertainment,0.3134
29-12-2020,Financial Services,0.3671
29-12-2020,Healthcare,0.5984
29-12-2020,Hospitality,0.2807
29-12-2020,Insurance,0.4703
29-12-2020,Manufacturing,0.4234
29-12-2020,Mining,0.4738
29-12-2020,Real Estate,0.5412
29-12-2020,Retail,0.4663
29-12-2020,Services,0.5684
29-12-2020,Transportation,0.5449
29-12-2020,Wholesale,0.5647
30-12-2020,Unknown,0.5922
30-12-2020,Communication,0.1532
30-12-2020,Construction,0.3995
30-12-2020,Energy,0.3341
30-12-2020,Entertainment,0.3026
30-12-2020,Financial Services,0.3079
30-12-2020,Healthcare,0.5217
30-12-2020,Hospitality,0.2719
30-12-2020,Insurance,0.3836
30-12-2020,Manufacturing,0.3365
30-12-2020,Mining,0.4391
30-12-2020,Real Estate,0.4226
30-12-2020,Retail,0.4463
30-12-2020,Services,0.499
30-12-2020,Transportation,0.4917
30-12-2020,Wholesale,0.4856
31-12-2020,Unknown,0.608
31-12-2020,Communication,0.1681
31-12-2020,Construction,0.3948
31-12-2020,Energy,0.5237
31-12-2020,Entertainment,0.3223
31-12-2020,Financial Services,0.3022
31-12-2020,Healthcare,0.5193
31-12-2020,Hospitality,0.2839
31-12-2020,Insurance,0.3987
31-12-2020,Manufacturing,0.3459
31-12-2020,Mining,0.453
31-12-2020,Real Estate,0.4396
31-12-2020,Retail,0.4713
31-12-2020,Services,0.4829
31-12-2020,Transportation,0.537
31-12-2020,Wholesale,0.5408
01-01-2021,Unknown,0.6576
01-01-2021,Communication,0.1746
01-01-2021,Construction,0.5545
01-01-2021,Energy,0.5502
01-01-2021,Entertainment,0.3666
01-01-2021,Financial Services,0.3107
01-01-2021,Healthcare,0.5605
01-01-2021,Hospitality,0.2989
01-01-2021,Insurance,0.4242
01-01-2021,Manufacturing,0.3655
01-01-2021,Mining,0.4846
01-01-2021,Real Estate,0.4771
01-01-2021,Retail,0.5634
01-01-2021,Services,0.5188
01-01-2021,Transportation,0.6169
01-01-2021,Wholesale,0.5812
02-01-2021,Unknown,0.679
02-01-2021,Communication,0.1742
02-01-2021,Construction,0.5759
02-01-2021,Energy,0.5563
02-01-2021,Entertainment,0.394
02-01-2021,Financial Services,0.3162
02-01-2021,Healthcare,0.5808
02-01-2021,Hospitality,0.3072
02-01-2021,Insurance,0.4268
02-01-2021,Manufacturing,0.3749
02-01-2021,Mining,0.3905
02-01-2021,Real Estate,0.5049
02-01-2021,Retail,0.5918
02-01-2021,Services,0.5381
02-01-2021,Transportation,0.6384
02-01-2021,Wholesale,0.6011
03-01-2021,Unknown,0.6899
03-01-2021,Communication,0.1795
03-01-2021,Construction,0.5837
03-01-2021,Energy,0.5621
03-01-2021,Entertainment,0.3909
03-01-2021,Financial Services,0.3208
03-01-2021,Healthcare,0.5897
03-01-2021,Hospitality,0.3106
03-01-2021,Insurance,0.4298
03-01-2021,Manufacturing,0.3797
03-01-2021,Mining,0.3836
03-01-2021,Real Estate,0.5352
03-01-2021,Retail,0.6071
03-01-2021,Services,0.5483
03-01-2021,Transportation,0.6502
03-01-2021,Wholesale,0.6042
04-01-2021,Unknown,0.6436
04-01-2021,Communication,0.1613
04-01-2021,Construction,0.558
04-01-2021,Energy,0.5445
04-01-2021,Entertainment,0.3624
04-01-2021,Financial Services,0.2727
04-01-2021,Healthcare,0.5636
04-01-2021,Hospitality,0.2852
04-01-2021,Insurance,0.4211
04-01-2021,Manufacturing,0.337
04-01-2021,Mining,0.3411
04-01-2021,Real Estate,0.4891
04-01-2021,Retail,0.5729
04-01-2021,Services,0.5192
04-01-2021,Transportation,0.6246
04-01-2021,Wholesale,0.5747
05-01-2021,Unknown,0.8026
05-01-2021,Communication,0.2427
05-01-2021,Construction,0.7108
05-01-2021,Energy,0.6374
05-01-2021,Entertainment,0.4887
05-01-2021,Financial Services,0.3618
05-01-2021,Healthcare,0.6285
05-01-2021,Hospitality,0.3328
05-01-2021,Insurance,0.5236
05-01-2021,Manufacturing,0.4871
05-01-2021,Mining,0.453
05-01-2021,Real Estate,0.6258
05-01-2021,Retail,0.696
05-01-2021,Services,0.6434
05-01-2021,Transportation,0.7171
05-01-2021,Wholesale,0.7135
06-01-2021,Unknown,1.433
06-01-2021,Communication,0.5815
06-01-2021,Construction,1.1787
06-01-2021,Energy,1.2629
06-01-2021,Entertainment,0.7061
06-01-2021,Financial Services,0.7885
06-01-2021,Healthcare,0.8894
06-01-2021,Hospitality,0.9027
06-01-2021,Insurance,0.9826
06-01-2021,Manufacturing,1.2266
06-01-2021,Mining,0.8882
06-01-2021,Real Estate,1.0422
06-01-2021,Retail,1.2517
06-01-2021,Services,1.1868
06-01-2021,Transportation,1.293
06-01-2021,Wholesale,1.3509
07-01-2021,Unknown,2.1508
07-01-2021,Communication,0.9318
