PostDate,State,CountIDIndexed
29-12-2020,AZ,0.6523
29-12-2020,CA,0.548
29-12-2020,CO,0.4907
29-12-2020,CT,0.5485
29-12-2020,DC,0.3991
29-12-2020,DE,0.7176
29-12-2020,FL,0.6045
29-12-2020,GA,0.5981
29-12-2020,GU,0
29-12-2020,HI,0.3619
29-12-2020,IA,0.6485
29-12-2020,ID,0.5906
29-12-2020,IL,0.5668
29-12-2020,IN,0.6358
29-12-2020,KS,0.5704
29-12-2020,KY,0.6009
29-12-2020,LA,0.59
29-12-2020,Ly,0
29-12-2020,MA,0.5577
29-12-2020,MD,0.5109
29-12-2020,ME,0.5606
29-12-2020,MI,0.6143
29-12-2020,MN,0.5361
29-12-2020,MO,0.5267
29-12-2020,MP,0
29-12-2020,MS,0.5593
29-12-2020,MT,0.5489
29-12-2020,NC,0.518
29-12-2020,ND,0.7184
29-12-2020,NE,0.5411
29-12-2020,NH,0.5665
29-12-2020,NJ,0.5463
29-12-2020,NM,0.4614
29-12-2020,NV,0.4619
29-12-2020,NY,0.5455
29-12-2020,OH,0.6643
29-12-2020,OK,0.5583
29-12-2020,OR,0.5368
29-12-2020,PA,0.6334
29-12-2020,Pi,0.4255
29-12-2020,PR,0.7962
29-12-2020,RI,0.6096
29-12-2020,SC,0.5022
29-12-2020,SD,0.7588
29-12-2020,So,0
29-12-2020,St,0.7336
29-12-2020,TN,0.5658
29-12-2020,TX,0.5725
29-12-2020,Un,0.6031
29-12-2020,UT,0.6181
29-12-2020,VA,0.5576
29-12-2020,VI,0.6919
29-12-2020,VT,0.7154
29-12-2020,WA,0.498
29-12-2020,WI,0.6461
29-12-2020,WV,0.6415
29-12-2020,WY,0.5022
30-12-2020,AK,0.4881
30-12-2020,AL,0.5929
30-12-2020,AR,0.5618
30-12-2020,AZ,0.5574
30-12-2020,CA,0.4752
30-12-2020,CO,0.4424
30-12-2020,CT,0.4836
30-12-2020,DC,0.318
30-12-2020,DE,0.6425
30-12-2020,FL,0.5541
30-12-2020,GA,0.5305
30-12-2020,GU,0
30-12-2020,HI,0.3379
30-12-2020,IA,0.5604
30-12-2020,ID,0.5182
30-12-2020,IL,0.502
30-12-2020,IN,0.5644
30-12-2020,KS,0.5127
30-12-2020,KY,0.5504
30-12-2020,LA,0.529
30-12-2020,Ly,0
30-12-2020,MA,0.4768
30-12-2020,MD,0.4419
30-12-2020,ME,0.4864
30-12-2020,MI,0.5283
30-12-2020,MN,0.4558
30-12-2020,MO,0.4644
30-12-2020,MP,0
30-12-2020,MS,0.5106
30-12-2020,MT,0.4946
30-12-2020,NC,0.4592
30-12-2020,ND,0.4989
30-12-2020,NE,0.4815
30-12-2020,NH,0.5246
30-12-2020,NJ,0.4911
30-12-2020,NM,0.4213
30-12-2020,NV,0.417
30-12-2020,NY,0.4793
30-12-2020,OH,0.6023
30-12-2020,OK,0.5023
30-12-2020,OR,0.4738
30-12-2020,PA,0.5571
30-12-2020,Pi,0.4863
30-12-2020,PR,0.7218
30-12-2020,RI,0.5129
30-12-2020,SC,0.4682
30-12-2020,SD,0.5848
30-12-2020,Sh,0.8471
30-12-2020,So,0
30-12-2020,St,0.7901
30-12-2020,TN,0.516
30-12-2020,TX,0.5136
30-12-2020,Un,0.5308
30-12-2020,UT,0.515
30-12-2020,VA,0.4603
30-12-2020,VI,0.7743
30-12-2020,VT,0.6244
30-12-2020,WA,0.4262
30-12-2020,WI,0.5549
30-12-2020,WV,0.5718
30-12-2020,WY,0.4267
31-12-2020,AK,0.4789
31-12-2020,AL,0.6108
31-12-2020,AR,0.5738
31-12-2020,AZ,0.5694
31-12-2020,CA,0.476
31-12-2020,CO,0.4624
31-12-2020,CT,0.4897
31-12-2020,DC,0.3018
31-12-2020,DE,0.6556
31-12-2020,FL,0.5757
31-12-2020,GA,0.5592
31-12-2020,GU,0
31-12-2020,HI,0.3432
31-12-2020,IA,0.5713
31-12-2020,ID,0.5555
31-12-2020,IL,0.5052
31-12-2020,IN,0.5909
31-12-2020,KS,0.5332
31-12-2020,KY,0.5806
31-12-2020,LA,0.5418
31-12-2020,Ly,0
31-12-2020,MA,0.4759
31-12-2020,MD,0.4506
31-12-2020,ME,0.5075
31-12-2020,MI,0.5501
31-12-2020,MN,0.4688
31-12-2020,MO,0.4871
31-12-2020,MS,0.5344
31-12-2020,MT,0.5236
31-12-2020,NC,0.4829
31-12-2020,ND,0.5458
31-12-2020,NE,0.5089
31-12-2020,NH,0.5382
31-12-2020,NJ,0.4998
31-12-2020,NM,0.406
31-12-2020,NV,0.4196
31-12-2020,NY,0.4754
31-12-2020,OH,0.6183
31-12-2020,OK,0.533
31-12-2020,OR,0.4961
31-12-2020,PA,0.5575
31-12-2020,Pi,0.4559
31-12-2020,PR,0.7425
31-12-2020,RI,0.5178
31-12-2020,SC,0.4964
31-12-2020,SD,0.6339
31-12-2020,So,0
31-12-2020,St,0.7901
31-12-2020,TN,0.5323
31-12-2020,TX,0.5214
31-12-2020,Un,0.7033
31-12-2020,UT,0.5437
31-12-2020,VA,0.4679
31-12-2020,VI,0.8072
31-12-2020,VT,0.6162
31-12-2020,WA,0.4241
31-12-2020,WI,0.5669
31-12-2020,WV,0.6124
31-12-2020,WY,0.4534
01-01-2021,AK,0.5427
01-01-2021,AL,0.7068
01-01-2021,AR,0.6696
01-01-2021,AZ,0.6227
01-01-2021,CA,0.5003
01-01-2021,CO,0.5243
01-01-2021,CT,0.523
01-01-2021,DC,0.3121
01-01-2021,DE,0.7051
01-01-2021,FL,0.6213
01-01-2021,GA,0.6209
01-01-2021,GU,0
01-01-2021,HI,0.3785
01-01-2021,IA,0.6218
01-01-2021,ID,0.6487
01-01-2021,IL,0.5548
01-01-2021,IN,0.6739
01-01-2021,KS,0.6292
01-01-2021,KY,0.6666
01-01-2021,LA,0.5991
01-01-2021,MA,0.5245
01-01-2021,MD,0.4839
01-01-2021,ME,0.5589
01-01-2021,MI,0.6129
01-01-2021,MN,0.5094
01-01-2021,MO,0.5325
01-01-2021,MS,0.6088
01-01-2021,MT,0.5921
01-01-2021,NC,0.553
01-01-2021,ND,0.6204
01-01-2021,NE,0.5614
01-01-2021,NH,0.589
01-01-2021,NJ,0.5321
01-01-2021,NM,0.4575
01-01-2021,NV,0.4548
01-01-2021,NY,0.504
01-01-2021,OH,0.679
01-01-2021,OK,0.6019
01-01-2021,OR,0.5421
01-01-2021,PA,0.6098
01-01-2021,Pi,0.5076
01-01-2021,PR,0.7466
01-01-2021,RI,0.5582
01-01-2021,SC,0.57
01-01-2021,SD,0.719
01-01-2021,So,0
01-01-2021,St,0.9029
01-01-2021,TN,0.6112
01-01-2021,TX,0.5667
01-01-2021,Un,0.8649
01-01-2021,UT,0.5998
01-01-2021,VA,0.511
01-01-2021,VI,0.8896
01-01-2021,VT,0.6789
01-01-2021,WA,0.4666
01-01-2021,WI,0.6149
01-01-2021,WV,0.7154
01-01-2021,WY,0.4958
02-01-2021,AK,0.5592
02-01-2021,AL,0.7373
02-01-2021,AR,0.6968
02-01-2021,AZ,0.6452
02-01-2021,CA,0.5166
02-01-2021,CO,0.5519
02-01-2021,CT,0.5394
02-01-2021,DC,0.3224
02-01-2021,DE,0.6704
02-01-2021,FL,0.6464
02-01-2021,GA,0.6478
02-01-2021,GU,0
02-01-2021,HI,0.3931
02-01-2021,IA,0.6406
02-01-2021,ID,0.6718
02-01-2021,IL,0.5741
02-01-2021,IN,0.6925
02-01-2021,KS,0.6608
02-01-2021,KY,0.6874
02-01-2021,LA,0.6152
02-01-2021,MA,0.5337
02-01-2021,MD,0.4957
02-01-2021,ME,0.5629
02-01-2021,MI,0.6384
02-01-2021,MN,0.52
02-01-2021,MO,0.5531
02-01-2021,MS,0.6344
02-01-2021,MT,0.613
02-01-2021,NC,0.5742
02-01-2021,ND,0.6319
02-01-2021,NE,0.5813
02-01-2021,NH,0.5995
02-01-2021,NJ,0.5488
02-01-2021,NM,0.4864
02-01-2021,NV,0.4753
02-01-2021,NY,0.5133
02-01-2021,OH,0.6989
02-01-2021,OK,0.6195
02-01-2021,OR,0.5627
02-01-2021,PA,0.6211
02-01-2021,Pi,0.6079
02-01-2021,PR,0.7383
02-01-2021,RI,0.5717
02-01-2021,SC,0.5928
02-01-2021,SD,0.749
02-01-2021,St,0.8284
02-01-2021,TN,0.6414
02-01-2021,TX,0.5884
02-01-2021,Un,0.8649
02-01-2021,UT,0.6259
02-01-2021,VA,0.5261
02-01-2021,VI,0.7685
02-01-2021,VT,0.6939
02-01-2021,WA,0.4879
02-01-2021,WI,0.6397
02-01-2021,WV,0.7487
02-01-2021,WY,0.5384
03-01-2021,AK,0.5738
03-01-2021,AL,0.7537
03-01-2021,AR,0.7019
03-01-2021,AZ,0.656
03-01-2021,CA,0.5281
03-01-2021,CO,0.5663
03-01-2021,CT,0.549
03-01-2021,DC,0.3217
03-01-2021,DE,0.6656
03-01-2021,FL,0.6581
03-01-2021,GA,0.6578
03-01-2021,HI,0.3915
03-01-2021,IA,0.6539
03-01-2021,ID,0.6795
03-01-2021,IL,0.5847
03-01-2021,IN,0.6994
03-01-2021,KS,0.6672
03-01-2021,KY,0.6943
03-01-2021,LA,0.6211
03-01-2021,MA,0.543
03-01-2021,MD,0.4978
03-01-2021,ME,0.5727
03-01-2021,MI,0.6502
03-01-2021,MN,0.5249
03-01-2021,MO,0.5585
03-01-2021,MS,0.6388
03-01-2021,MT,0.6133
03-01-2021,NC,0.5889
03-01-2021,ND,0.6357
03-01-2021,NE,0.5838
03-01-2021,NH,0.6122
03-01-2021,NJ,0.5502
03-01-2021,NM,0.4869
03-01-2021,NV,0.4858
03-01-2021,NY,0.5208
03-01-2021,OH,0.7149
03-01-2021,OK,0.6233
03-01-2021,OR,0.5748
03-01-2021,PA,0.6298
03-01-2021,Pi,0.6079
03-01-2021,PR,0.7107
03-01-2021,RI,0.5846
03-01-2021,SC,0.5971
03-01-2021,SD,0.7569
03-01-2021,TN,0.6523
03-01-2021,TX,0.5994
03-01-2021,UT,0.635
03-01-2021,VA,0.5375
03-01-2021,VI,0.6944
03-01-2021,VT,0.7078
03-01-2021,WA,0.4993
03-01-2021,WI,0.6547
03-01-2021,WV,0.7594
03-01-2021,WY,0.5479
04-01-2021,AK,0.5481
04-01-2021,AL,0.6993
04-01-2021,AR,0.652
04-01-2021,AZ,0.6172
04-01-2021,CA,0.5009
04-01-2021,CO,0.5426
04-01-2021,CT,0.5084
04-01-2021,DC,0.301
04-01-2021,DE,0.6168
04-01-2021,FL,0.6144
04-01-2021,GA,0.6142
04-01-2021,GU,0
04-01-2021,HI,0.3948
04-01-2021,IA,0.6067
04-01-2021,ID,0.6444
04-01-2021,IL,0.5536
04-01-2021,IN,0.6607
04-01-2021,KS,0.6428
04-01-2021,KY,0.6565
04-01-2021,LA,0.5791
04-01-2021,Ly,0
04-01-2021,MA,0.5022
04-01-2021,MD,0.47
04-01-2021,ME,0.5147
04-01-2021,MI,0.6023
04-01-2021,MN,0.4849
04-01-2021,MO,0.5271
04-01-2021,MS,0.5959
04-01-2021,MT,0.5713
04-01-2021,NC,0.5575
04-01-2021,ND,0.5948
04-01-2021,NE,0.5486
04-01-2021,NH,0.5647
04-01-2021,NJ,0.5236
04-01-2021,NM,0.47
04-01-2021,NV,0.4606
04-01-2021,NY,0.4804
04-01-2021,OH,0.6734
04-01-2021,OK,0.5908
04-01-2021,OR,0.5376
04-01-2021,PA,0.5804
04-01-2021,Pi,0.6079
04-01-2021,PR,0.635
04-01-2021,RI,0.54
04-01-2021,SC,0.5635
04-01-2021,SD,0.7237
04-01-2021,TN,0.6184
04-01-2021,TX,0.5598
04-01-2021,UT,0.5877
04-01-2021,VA,0.4892
04-01-2021,VI,0.6705
04-01-2021,VT,0.6446
04-01-2021,WA,0.4688
04-01-2021,WI,0.5952
04-01-2021,WV,0.7141
04-01-2021,WY,0.5231
05-01-2021,AK,0.6394
05-01-2021,AL,0.8697
05-01-2021,AR,0.8388
05-01-2021,AZ,0.7545
05-01-2021,CA,0.5999
05-01-2021,CO,0.6677
05-01-2021,CT,0.6257
05-01-2021,DC,0.4022
05-01-2021,DE,0.7536
05-01-2021,FL,0.7591
05-01-2021,GA,0.787
05-01-2021,GU,0
05-01-2021,HI,0.4814
05-01-2021,IA,0.7686
05-01-2021,ID,0.7915
05-01-2021,IL,0.673
05-01-2021,IN,0.7977
05-01-2021,KS,0.7793
05-01-2021,KY,0.7912
05-01-2021,LA,0.7146
05-01-2021,Ly,0
05-01-2021,MA,0.6269
05-01-2021,MD,0.6162
05-01-2021,ME,0.665
05-01-2021,MI,0.7799
05-01-2021,MN,0.6122
05-01-2021,MO,0.6525
05-01-2021,MS,0.7917
05-01-2021,MT,0.677
05-01-2021,NC,0.7108
05-01-2021,ND,0.7009
05-01-2021,NE,0.6998
05-01-2021,NH,0.6903
05-01-2021,NJ,0.6602
05-01-2021,NM,0.5774
05-01-2021,NV,0.5832
05-01-2021,NY,0.6014
05-01-2021,OH,0.8131
05-01-2021,OK,0.7032
05-01-2021,OR,0.6619
05-01-2021,PA,0.7171
05-01-2021,Pi,0.9544
05-01-2021,PR,0.7631
05-01-2021,RI,0.6699
05-01-2021,SC,0.7102
05-01-2021,SD,0.8817
05-01-2021,Sh,1.9108
05-01-2021,So,0
05-01-2021,St,0.9481
05-01-2021,TN,0.7732
05-01-2021,TX,0.6969
05-01-2021,Un,1.0856
05-01-2021,UT,0.7257
05-01-2021,VA,0.6306
05-01-2021,VI,0.8353
05-01-2021,VT,0.8638
05-01-2021,WA,0.5508
05-01-2021,WI,0.7496
05-01-2021,WV,0.87
05-01-2021,WY,0.6709
06-01-2021,AK,1.5679
06-01-2021,AL,1.9335
06-01-2021,AR,1.5505
06-01-2021,AZ,1.2725
06-01-2021,CA,1.06
06-01-2021,CO,1.0428
06-01-2021,CT,1.3732
06-01-2021,DC,1.1063
06-01-2021,DE,1.0437
06-01-2021,FL,1.2554
06-01-2021,GA,1.3728
06-01-2021,GU,0
06-01-2021,HI,1.0373
06-01-2021,IA,1.48
06-01-2021,ID,1.6121
06-01-2021,IL,1.1398
06-01-2021,IN,1.2245
06-01-2021,KS,1.2765
06-01-2021,KY,0.9979
06-01-2021,LA,1.7101
06-01-2021,Ly,0
06-01-2021,MA,1.5953
06-01-2021,MD,1.5111
06-01-2021,ME,1.4083
06-01-2021,MI,1.5674
06-01-2021,MN,1.0296
06-01-2021,MO,1.462
06-01-2021,MP,0
06-01-2021,MS,1.8555
06-01-2021,MT,1.4775
06-01-2021,NC,1.3169
06-01-2021,ND,1.383
06-01-2021,NE,1.0325
06-01-2021,NH,1.6627
06-01-2021,NJ,1.3022
06-01-2021,NM,1.131
06-01-2021,NV,1.1691
06-01-2021,NY,1.1624
06-01-2021,OH,1.1637
06-01-2021,OK,1.2894
06-01-2021,OR,1.0544
06-01-2021,PA,1.1502
06-01-2021,Pi,1.6505
06-01-2021,PR,0.7797
06-01-2021,RI,1.4061
06-01-2021,SC,1.3658
06-01-2021,SD,1.6541
06-01-2021,Sh,2.5478
06-01-2021,So,0
06-01-2021,St,1.2641
06-01-2021,TN,1.5105
06-01-2021,TX,1.2301
06-01-2021,Un,1.9059
06-01-2021,UT,1.2643
06-01-2021,VA,1.2639
06-01-2021,VI,0.953
06-01-2021,VT,1.6232
06-01-2021,WA,0.8785
06-01-2021,WI,1.3511
06-01-2021,WV,1.4948
06-01-2021,WY,1.4045
07-01-2021,AK,1.8436
07-01-2021,AL,2.4202
07-01-2021,AR,2.1217
07-01-2021,AZ,1.8483
07-01-2021,CA,1.7885
07-01-2021,CO,1.7436
07-01-2021,CT,2.0667
07-01-2021,DC,1.8905
07-01-2021,DE,2.0251
07-01-2021,FL,1.9288
07-01-2021,GA,2.1696
07-01-2021,GU,0
07-01-2021,HI,1.8402
07-01-2021,IA,2.0715
07-01-2021,ID,2.0848
07-01-2021,IL,1.9796
07-01-2021,IN,2.0554
07-01-2021,KS,2.134
07-01-2021,KY,2.082
07-01-2021,LA,2.2087
07-01-2021,Ly,0
07-01-2021,MA,2.075
07-01-2021,MD,2.1436
07-01-2021,ME,2.0055
07-01-2021,MI,2.1299
07-01-2021,MN,1.702
07-01-2021,MO,1.8216
07-01-2021,MP,0
07-01-2021,MS,2.3572
07-01-2021,MT,2.0022
07-01-2021,NC,2.0061
07-01-2021,ND,2.0375
07-01-2021,NE,2.003
07-01-2021,NH,2.2874
07-01-2021,NJ,1.9816
07-01-2021,NM,1.842
07-01-2021,NV,1.7215
07-01-2021,NY,1.9333
07-01-2021,OH,2.058
07-01-2021,OK,2.0193
07-01-2021,ON,0
07-01-2021,OR,1.8103
07-01-2021,PA,1.9994
07-01-2021,Pi,2.2158
07-01-2021,PR,0.8499
07-01-2021,RI,2.0778
07-01-2021,SC,1.9867
07-01-2021,SD,2.388
07-01-2021,Sh,2.121
07-01-2021,So,0
07-01-2021,St,1.4447
07-01-2021,TN,2.0499
07-01-2021,TX,1.8636
07-01-2021,Un,1.9783
07-01-2021,UT,1.9591
07-01-2021,VA,1.9018
07-01-2021,VI,1.0593
07-01-2021,VT,2.469
07-01-2021,WA,1.4766
07-01-2021,WI,1.9791
07-01-2021,WV,2.1588
07-01-2021,WY,1.9537
08-01-2021,AK,1.9188
08-01-2021,AL,2.5761
08-01-2021,AR,2.2564
08-01-2021,AZ,1.9858
08-01-2021,CA,1.9487
08-01-2021,CO,1.8519
08-01-2021,CT,2.2131
08-01-2021,DC,2.029
08-01-2021,DE,2.1876
08-01-2021,FL,2.1176
08-01-2021,GA,2.3627
08-01-2021,GU,0
08-01-2021,HI,1.9321
08-01-2021,IA,2.2077
08-01-2021,ID,2.1982
08-01-2021,IL,2.1483
08-01-2021,IN,2.2196
08-01-2021,KS,2.2528
08-01-2021,KY,2.211
08-01-2021,LA,2.4023
08-01-2021,Ly,0
08-01-2021,MA,2.2263
08-01-2021,MD,2.2924
08-01-2021,ME,2.1619
08-01-2021,MI,2.3011
08-01-2021,MN,1.8879
08-01-2021,MO,1.9505
08-01-2021,MS,2.5051
08-01-2021,MT,2.1883
08-01-2021,NC,2.1702
08-01-2021,ND,2.1776
08-01-2021,NE,2.162
08-01-2021,NH,2.478
08-01-2021,NJ,2.1735
08-01-2021,NM,1.9739
08-01-2021,NV,1.8569
08-01-2021,NY,2.1145
08-01-2021,OH,2.2623
08-01-2021,OK,2.1575
08-01-2021,OR,1.9543
08-01-2021,PA,2.1827
08-01-2021,Pi,2.4316
08-01-2021,PR,1.0111
08-01-2021,RI,2.2023
08-01-2021,SC,2.1352
08-01-2021,SD,2.5306
08-01-2021,So,0
08-01-2021,St,1.5801
08-01-2021,TN,2.1814
08-01-2021,TX,2.0416
08-01-2021,Un,2.0507
08-01-2021,UT,2.1052
08-01-2021,VA,2.0652
08-01-2021,VI,1.0239
08-01-2021,VT,2.6475
08-01-2021,WA,1.6105
08-01-2021,WI,2.156
08-01-2021,WV,2.3049
08-01-2021,WY,2.1027
09-01-2021,AK,2.0257
09-01-2021,AL,2.7063
09-01-2021,AR,2.3918
09-01-2021,AZ,2.1305
09-01-2021,CA,2.1067
09-01-2021,CO,1.9836
09-01-2021,CT,2.3458
09-01-2021,DC,2.1573
09-01-2021,DE,2.3303
09-01-2021,FL,2.2378
09-01-2021,GA,2.508
09-01-2021,GU,0
09-01-2021,HI,2.0446
09-01-2021,IA,2.3409
09-01-2021,ID,2.3603
09-01-2021,IL,2.279
09-01-2021,IN,2.3689
09-01-2021,KS,2.3717
09-01-2021,KY,2.3678
09-01-2021,LA,2.5359
09-01-2021,Ly,0
09-01-2021,MA,2.342
09-01-2021,MD,2.4105
09-01-2021,ME,2.2911
09-01-2021,MI,2.416
09-01-2021,MN,2.0102
09-01-2021,MO,2.0598
09-01-2021,MS,2.6558
09-01-2021,MT,2.3293
09-01-2021,NC,2.2811
09-01-2021,ND,2.2918
09-01-2021,NE,2.2939
09-01-2021,NH,2.6251
09-01-2021,NJ,2.2928
09-01-2021,NM,2.0859
09-01-2021,NV,1.9596
09-01-2021,NY,2.2298
09-01-2021,OH,2.4114
09-01-2021,OK,2.3057
09-01-2021,OR,2.0968
09-01-2021,PA,2.327
09-01-2021,Pi,2.3891
09-01-2021,PR,1.1006
09-01-2021,RI,2.3604
09-01-2021,SC,2.2468
09-01-2021,SD,2.6704
09-01-2021,So,0
09-01-2021,St,1.535
09-01-2021,TN,2.315
09-01-2021,TX,2.1662
09-01-2021,Un,2.2195
09-01-2021,UT,2.2493
09-01-2021,VA,2.1863
09-01-2021,VI,1.2241
09-01-2021,VT,2.7814
09-01-2021,WA,1.7282
09-01-2021,WI,2.2876
09-01-2021,WV,2.4282
09-01-2021,WY,2.239
10-01-2021,AK,2.0656
10-01-2021,AL,2.743
10-01-2021,AR,2.4369
10-01-2021,AZ,2.1674
10-01-2021,CA,2.1503
10-01-2021,CO,2.0078
10-01-2021,CT,2.3882
10-01-2021,DC,2.1798
10-01-2021,DE,2.3755
10-01-2021,FL,2.276
10-01-2021,GA,2.5537
10-01-2021,HI,2.0703
10-01-2021,IA,2.375
10-01-2021,ID,2.3958
10-01-2021,IL,2.3106
10-01-2021,IN,2.3988
10-01-2021,KS,2.4108
10-01-2021,KY,2.4081
10-01-2021,LA,2.5768
10-01-2021,Ly,0
10-01-2021,MA,2.3672
10-01-2021,MD,2.4391
10-01-2021,ME,2.3208
10-01-2021,MI,2.4516
10-01-2021,MN,2.0415
10-01-2021,MO,2.0918
10-01-2021,MS,2.6966
10-01-2021,MT,2.3733
10-01-2021,NC,2.3044
10-01-2021,ND,2.3131
10-01-2021,NE,2.3293
10-01-2021,NH,2.6576
10-01-2021,NJ,2.3306
10-01-2021,NM,2.119
10-01-2021,NV,1.9859
10-01-2021,NY,2.2592
10-01-2021,OH,2.4397
10-01-2021,OK,2.3537
10-01-2021,OR,2.1239
10-01-2021,PA,2.366
10-01-2021,Pi,2.4742
10-01-2021,PR,1.1281
10-01-2021,RI,2.4029
10-01-2021,SC,2.2957
10-01-2021,SD,2.6961
10-01-2021,So,0
10-01-2021,TN,2.3519
10-01-2021,TX,2.1982
10-01-2021,Un,1.9903
10-01-2021,UT,2.2875
10-01-2021,VA,2.2142
10-01-2021,VI,1.2471
10-01-2021,VT,2.8243
10-01-2021,WA,1.7514
10-01-2021,WI,2.3186
10-01-2021,WV,2.4837
10-01-2021,WY,2.2695
11-01-2021,AK,2.1509
11-01-2021,AL,2.9272
11-01-2021,AR,2.5999
11-01-2021,AZ,2.2893
11-01-2021,CA,2.2404
11-01-2021,CO,2.1227
11-01-2021,CT,2.517
11-01-2021,DC,2.2965
11-01-2021,DE,2.5731
11-01-2021,FL,2.4146
11-01-2021,GA,2.7083
11-01-2021,GU,0
11-01-2021,HI,2.1165
11-01-2021,IA,2.5169
11-01-2021,ID,2.5164
11-01-2021,IL,2.4366
11-01-2021,IN,2.5463
11-01-2021,KS,2.5597
11-01-2021,KY,2.572
11-01-2021,LA,2.7328
11-01-2021,Ly,0
11-01-2021,MA,2.4761
11-01-2021,MD,2.567
11-01-2021,ME,2.4518
11-01-2021,MI,2.5865
11-01-2021,MN,2.1511
11-01-2021,MO,2.2403
11-01-2021,MS,2.9047
11-01-2021,MT,2.4834
11-01-2021,NC,2.4375
11-01-2021,ND,2.4316
11-01-2021,NE,2.5052
11-01-2021,NH,2.7712
11-01-2021,NJ,2.4406
11-01-2021,NM,2.2351
11-01-2021,NV,2.0728
11-01-2021,NY,2.3749
11-01-2021,OH,2.5904
11-01-2021,OK,2.5066
11-01-2021,OR,2.2222
11-01-2021,PA,2.4991
11-01-2021,Pi,3.0821
11-01-2021,PR,1.2686
11-01-2021,RI,2.5471
11-01-2021,SC,2.4555
11-01-2021,SD,2.8322
11-01-2021,Sh,1.7516
11-01-2021,So,0
11-01-2021,St,1.3544
11-01-2021,TN,2.4903
11-01-2021,TX,2.327
11-01-2021,Un,1.8444
11-01-2021,UT,2.4081
11-01-2021,VA,2.3428
11-01-2021,VI,1.3295
11-01-2021,VT,2.9692
11-01-2021,WA,1.8324
11-01-2021,WI,2.4643
11-01-2021,WV,2.7097
11-01-2021,WY,2.4153
12-01-2021,AK,2.1404
12-01-2021,AL,2.9021
12-01-2021,AR,2.5577
12-01-2021,AZ,2.261
12-01-2021,CA,2.2329
12-01-2021,CO,2.0946
12-01-2021,CT,2.4798
12-01-2021,DC,2.2602
12-01-2021,DE,2.5651
12-01-2021,FL,2.3817
12-01-2021,GA,2.6663
12-01-2021,GU,0
12-01-2021,HI,2.1045
12-01-2021,IA,2.5053
12-01-2021,ID,2.4954
12-01-2021,IL,2.4288
12-01-2021,IN,2.5516
12-01-2021,KS,2.5484
12-01-2021,KY,2.5653
12-01-2021,LA,2.7262
12-01-2021,Ly,0
12-01-2021,MA,2.4353
12-01-2021,MD,2.5193
12-01-2021,ME,2.4351
12-01-2021,MI,2.5397
12-01-2021,MN,2.1441
12-01-2021,MO,2.2235
12-01-2021,MP,0
12-01-2021,MS,2.8484
12-01-2021,MT,2.5046
12-01-2021,NC,2.3978
12-01-2021,ND,2.4448
12-01-2021,NE,2.5143
12-01-2021,NH,2.7625
12-01-2021,NJ,2.4131
12-01-2021,NM,2.2476
12-01-2021,NV,2.0526
12-01-2021,NY,2.3526
12-01-2021,OH,2.5592
12-01-2021,OK,2.5076
12-01-2021,OR,2.2006
12-01-2021,PA,2.471
12-01-2021,Pi,2.9088
12-01-2021,PR,1.1998
12-01-2021,RI,2.5339
12-01-2021,SC,2.427
12-01-2021,SD,2.9014
12-01-2021,Sh,1.4331
12-01-2021,So,0
12-01-2021,St,1.3928
12-01-2021,TN,2.4529
12-01-2021,TX,2.3115
12-01-2021,Un,2.0507
12-01-2021,UT,2.3666
12-01-2021,VA,2.301
12-01-2021,VI,1.1178
12-01-2021,VT,2.8979
12-01-2021,WA,1.8298
12-01-2021,WI,2.4196
12-01-2021,WV,2.7081
12-01-2021,WY,2.3697
13-01-2021,AK,1.2642
13-01-2021,AL,1.9227
13-01-2021,AR,1.9172
13-01-2021,AZ,1.8237
13-01-2021,CA,1.8544
13-01-2021,CO,1.783
13-01-2021,CT,1.8164
13-01-2021,DC,1.6269
13-01-2021,DE,2.346
13-01-2021,FL,1.9606
13-01-2021,GA,2.2135
13-01-2021,GU,0
13-01-2021,HI,1.5922
13-01-2021,IA,1.8913
13-01-2021,ID,1.748
13-01-2021,IL,2.0349
13-01-2021,IN,2.2119
13-01-2021,KS,2.1197
13-01-2021,KY,2.4385
13-01-2021,LA,1.8111
13-01-2021,Ly,0
13-01-2021,MA,1.5569
13-01-2021,MD,1.7089
13-01-2021,ME,1.7764
13-01-2021,MI,1.8428
13-01-2021,MN,1.8231
13-01-2021,MO,1.493
13-01-2021,MS,1.9115
13-01-2021,MT,1.7759
13-01-2021,NC,1.8819
13-01-2021,ND,1.824
13-01-2021,NE,2.2708
13-01-2021,NH,1.8695
13-01-2021,NJ,1.847
13-01-2021,NM,1.7564
13-01-2021,NV,1.5307
13-01-2021,NY,1.8775
13-01-2021,OH,2.3039
13-01-2021,OK,2.0103
13-01-2021,OR,1.8891
13-01-2021,PA,2.1175
13-01-2021,Pi,2.2584
13-01-2021,PR,1.2232
13-01-2021,RI,1.8654
13-01-2021,SC,1.8396
13-01-2021,SD,2.1931
13-01-2021,Sh,1.1146
13-01-2021,So,0
13-01-2021,St,1.0158
13-01-2021,TN,1.7974
13-01-2021,TX,1.8455
13-01-2021,Un,1.4306
13-01-2021,UT,1.9042
13-01-2021,VA,1.7453
13-01-2021,VI,0.8946
13-01-2021,VT,2.2098
13-01-2021,W,0
13-01-2021,WA,1.5612
13-01-2021,WI,1.8805
13-01-2021,WV,2.1794
13-01-2021,WY,1.7045
14-01-2021,AK,1.0385
14-01-2021,AL,1.559
